sender_id,sent_time,Code Contribution,Knowledge Sharing,Patch Posting,Progress Control,Acknowledgement and Response,Role
0,2020-08-20 09:45:35,0.8864651912076162,0.0066248149846484,0.0022638837770558,0.2079310245659532,0.2968554500791333,1
0,2020-08-20 09:45:50,0.8676641301872692,0.0070837736666436,0.0041795683522711,0.2707002915716655,0.2845518272945051,1
0,2020-08-20 09:45:54,0.8863844281488458,0.0216733242663687,0.0039197233880766,0.1688042505614859,0.2811577903449575,1
0,2020-08-20 09:45:58,0.8592071154101091,0.0043370623721674,0.004703589217138,0.1850406920069669,0.2864993628740925,1
0,2020-08-20 09:46:08,0.9089437759512884,0.0043031374009684,0.0059253090289466,0.1729640799771313,0.2662030971085899,1
0,2020-08-20 09:46:14,0.8991993960227183,0.0052769059685793,0.0044124308806822,0.2004541502255852,0.2793812756393586,1
0,2020-08-20 09:46:20,0.8348292610648522,0.0059243950709035,0.006677264510782,0.2948307977076628,0.2568543479909106,1
0,2020-08-20 09:46:29,0.8436615117234082,0.007108699470465,0.005299994927286,0.149861722692928,0.2735053333909792,1
0,2020-08-20 09:46:39,0.8261014894980871,0.0155791369979381,0.0058465696562018,0.1067869258840798,0.2684075630832531,1
0,2020-08-20 09:46:41,0.8459153604648866,0.0080688152393632,0.0020509195398918,0.2205186539037995,0.2888475498014846,1
0,2020-08-20 09:47:00,0.9406561772265616,0.0091840425622416,0.0056730863827866,0.218083977250486,0.2660501977858595,1
0,2020-08-20 09:47:14,0.861271520834262,0.0071773638523624,0.0065380060690073,0.1821210344748605,0.2496882259476097,1
0,2020-08-20 09:47:19,0.8528180408373031,0.006439522293884,0.0033424602266198,0.1648422760465372,0.2808120001116468,1
0,2020-08-20 09:47:23,0.908398125589342,0.0044196208805608,0.0039544425286738,0.2315757655967785,0.2876961759107915,1
0,2020-08-20 09:47:28,0.8965065671749469,0.007436617076323,0.0052547608436085,0.1636239791672883,0.2667623977508874,1
0,2020-08-20 09:47:32,0.8948385878968811,0.0030546212584696,0.0050673477340267,0.0874094871722439,0.2763201166926344,1
0,2020-08-20 09:47:53,0.8574133648300752,0.0030427693327238,0.0054734625149928,0.1840972590885142,0.2742170826626073,1
0,2020-08-20 09:48:01,0.8428375583646044,0.0066500293566042,0.0041616752856611,0.2132453822059954,0.2804240653328184,1
0,2020-08-20 09:48:18,0.8866003304162889,0.004539263599997,0.0026156885019278,0.2036687013817938,0.2989687711418603,1
0,2020-08-20 09:48:25,0.8536203612372061,0.0054482135939318,0.0050491529476678,0.1102549943207723,0.2826723579314072,1
0,2020-08-20 09:48:33,0.8950893449605211,0.0031469119445017,0.0057015646435485,0.0740206208487446,0.2792593108402542,1
0,2020-08-20 09:48:41,0.8354979807086134,0.0055570429657368,0.0023489875573797,0.1863394829365279,0.3031427093781522,1
0,2020-08-20 09:48:47,0.8442387681541299,0.0077812733796685,0.0044469010681297,0.174880064352121,0.2723407972435871,1
0,2020-08-20 09:49:00,0.8276107807319871,0.003303458910677,0.0055310191102122,0.1981587565586928,0.2702054700017428,1
0,2020-08-20 09:49:08,0.8607680186399557,0.008370845648971,0.0032465182131817,0.1562502197254989,0.297751383766528,1
0,2020-08-20 09:49:19,0.8860894484608326,0.0098083157404186,0.0046805682505043,0.0961819583933328,0.2973010061955408,1
0,2020-08-20 09:49:24,0.873548620376799,0.0216682396119521,0.0048637230256285,0.1998202132258879,0.2845367338812357,1
0,2020-08-20 09:49:27,0.8479711518853071,0.0028887829943057,0.0035691476709972,0.2149277164794483,0.2926543252042396,1
0,2020-08-20 09:49:28,0.8271343086560123,0.0035715828293332,0.0027862526325431,0.1842103089855252,0.2914490375151873,1
0,2020-08-20 09:49:36,0.7646817836686908,0.0041334544330501,0.0049177291269143,0.160640024729503,0.2686253708280164,1
0,2020-08-20 09:49:37,0.8719424423901005,0.0034082256669179,0.0037645562705668,0.1436122665031926,0.2867175101058055,1
0,2020-08-20 09:49:42,0.8919875506686846,0.005288350980247,0.0083502763415294,0.1765222629433837,0.2683541622076909,1
0,2020-08-20 09:49:50,0.886895427592924,0.0028034592492233,0.0039586666303101,0.2013699726756538,0.2862693896591905,1
0,2020-08-20 09:49:55,0.860085360448846,0.0030563961773793,0.0043239611860262,0.2100565987247226,0.2770679199887588,1
0,2020-08-20 09:49:59,0.8462010267063006,0.0035924615937374,0.0046259548463554,0.164938493204386,0.2884008288579323,1
0,2020-08-20 09:50:03,0.8615759336599382,0.0045316228190879,0.0038475717880535,0.1617591903194073,0.2846666504033011,1
0,2020-08-20 09:50:08,0.8639927032804067,0.0038445590193077,0.0058695516266765,0.1664294887527843,0.2746196424361645,1
0,2020-08-20 09:50:20,0.846879814186457,0.0058401101304374,0.0039713569401079,0.2146490676848109,0.2889534073739207,1
0,2020-08-20 09:50:28,0.8593267357372338,0.0047533205329214,0.0027721363211611,0.16619048133571,0.2946101177363406,1
0,2020-08-20 09:50:30,0.8221910310072488,0.0043825044387217,0.0042772028470192,0.2164291020411871,0.2831765612715018,1
0,2020-08-20 09:50:36,0.8870817552113339,0.0052424467869063,0.004803512441208,0.1664949389050272,0.2944632941724145,1
0,2020-08-20 09:50:49,0.8926235940873523,0.0038944843527266,0.0035002562596216,0.1178112735329528,0.2799311397316715,1
0,2020-08-20 09:50:52,0.8283989171961819,0.0109805637409127,0.0025882165894163,0.2134551525337527,0.2974944088654572,1
0,2020-08-20 09:50:55,0.8659235927561469,0.0042100924326393,0.0056302129591846,0.1821254923554207,0.2875828157517766,1
0,2020-08-20 09:51:02,0.9094758153588888,0.0026778113144085,0.0037970293109502,0.1245380141150437,0.2929076200166275,1
0,2020-08-20 09:51:20,0.86442763310318,0.0100078485176456,0.0070335276596971,0.2311752802519025,0.2702122926733041,1
0,2020-08-20 09:51:24,0.8924621102997422,0.0034551625488512,0.0034299275773995,0.1857680050272959,0.2823421582967995,1
0,2020-08-20 09:51:36,0.8121622666201815,0.0057135196580637,0.0035215430503735,0.2133530930756006,0.3000734647881961,1
0,2020-08-20 09:51:43,0.8395800984785576,0.0172447241689967,0.0055986647367376,0.1913897114444987,0.2672459986769269,1
0,2020-08-20 09:51:45,0.8792678391718227,0.0070923348328837,0.0033033448160789,0.1622522992131999,0.2918120184002746,1
0,2020-08-20 09:51:49,0.8684022085805907,0.0040662498356701,0.0042100047883868,0.2055887084116195,0.2796798356668131,1
0,2020-08-20 09:51:54,0.86607912248289,0.0025610966831782,0.0026892402787493,0.1981380921737726,0.3075027230301078,1
0,2020-08-20 09:51:57,0.8687306419951403,0.002416330298094,0.0039956719614931,0.0918537163252366,0.294113657990912,1
0,2020-08-20 09:52:02,0.9060739760643834,0.0026414556649727,0.0043633582267451,0.0957492002555181,0.2886006107561798,1
0,2020-08-20 09:52:23,0.7955284972587898,0.0063607605576406,0.0043925447457123,0.1795125631782486,0.2821698301544911,1
0,2020-08-20 09:52:26,0.8464929981138223,0.0037676740937382,0.004660458798823,0.1551319904271206,0.2822692165370266,1
0,2020-08-20 09:52:36,0.8599113691796092,0.0048626089610061,0.0043545821055555,0.1696572544841262,0.2978429260436214,1
0,2020-08-20 09:52:37,0.8445571412536524,0.011839182110328,0.0066883140489458,0.1628219192750875,0.2688532241993014,1
0,2020-08-20 09:52:42,0.8749119753905303,0.0108611838460934,0.0027636683870797,0.1267012452831546,0.290001153415128,1
0,2020-08-20 09:53:03,0.8898396994813006,0.0218417655748989,0.0026079220713753,0.1589508770095291,0.2885735451597996,1
0,2020-08-20 09:53:06,0.9068961166189204,0.0035895957222747,0.0044999664096451,0.1176430673749312,0.2808923543858718,1
0,2020-08-20 09:53:20,0.8633280534616128,0.0071563952220851,0.0078676732468456,0.202692394159082,0.269628312926173,1
0,2020-08-20 09:53:26,0.9027723994313538,0.0044252244483871,0.0035063086450626,0.1080156520240463,0.294422864722475,1
0,2020-08-20 09:53:28,0.8960809657917476,0.0080100693829206,0.003808260622355,0.1218144953282471,0.2923124092346229,1
0,2020-08-20 09:53:35,0.8173112497079357,0.0169703696175189,0.0046959838160869,0.159840168866962,0.2853869409545154,1
0,2020-08-20 09:53:38,0.8891352952837148,0.0057842469995814,0.0040370160304965,0.1420006214121258,0.2844308973214849,1
0,2020-08-20 09:53:45,0.846553891139614,0.0030367577903088,0.0060177389556675,0.1933155258467288,0.2841748484665073,1
0,2020-08-20 09:53:50,0.887032389376375,0.0052394883321827,0.00471777707757,0.1845349882542274,0.2821117599989997,1
0,2020-08-20 09:53:59,0.8734795672124009,0.0022850290507767,0.0062257141611646,0.1591283632216965,0.2722508924567328,1
0,2020-08-20 09:54:03,0.9394815440046088,0.0033908548093517,0.0039285882603367,0.2027745856913308,0.2901029575559175,1
0,2020-08-20 09:54:08,0.8995935046345531,0.0023157690188284,0.0050112995216595,0.2387769977284721,0.2808982169151947,1
0,2020-08-20 09:54:14,0.8593029128460409,0.0055659364072951,0.00515747364713,0.192366843895105,0.2775719523811064,1
0,2020-08-20 09:54:21,0.8717826278376444,0.0080325565564781,0.0053995954481327,0.1990693478414736,0.2881691733276436,1
0,2020-08-20 09:54:28,0.8370627023357133,0.006638059556462,0.0048185521127552,0.1704453790645462,0.2899246456169628,1
0,2020-08-20 09:54:30,0.8243022589554309,0.0048539250069902,0.0043409543919356,0.1601795823659098,0.2938971059465634,1
0,2020-08-20 09:54:36,0.7957696899397843,0.003905119735383,0.0043555292956686,0.1153814919925837,0.2993865668923318,1
0,2020-08-20 09:54:39,0.8935154923758688,0.0038624826032328,0.0036962848205388,0.1616521777312672,0.2976056114988282,1
0,2020-08-20 09:54:44,0.8127883485550245,0.0059493603425007,0.004638910001654,0.165374371632743,0.2990271300235802,1
0,2020-08-20 09:54:51,0.920669476434124,0.0034168623008877,0.004738636166985,0.1995549304785952,0.2927168917393067,1
0,2020-08-20 09:54:56,0.8674928351884628,0.0070350540463307,0.0022242861883534,0.1526837956282374,0.3070451549521151,1
0,2020-08-20 09:55:11,0.8318213518710794,0.0034236295855277,0.0040203467125009,0.1624481307919067,0.2923180473606672,1
0,2020-08-20 09:55:24,0.8683993742343882,0.0043084613238604,0.0048307515192307,0.112507161244795,0.2857841616713684,1
0,2020-08-20 09:55:28,0.8292194156830683,0.0031254729920684,0.0038598122787554,0.1596633541018184,0.3030229688028856,1
0,2020-08-20 09:55:50,0.8518998883104543,0.0053351437953641,0.003617298987174,0.1207806499618953,0.2948478169712996,1
0,2020-08-20 09:55:54,0.8128697659297632,0.0057301151199068,0.0039419620060421,0.1986915200006339,0.27854196047238,1
0,2020-08-20 09:55:58,0.8781042941897235,0.0109937096741268,0.0013006165650905,0.1626009771191519,0.3065825507940731,1
0,2020-08-20 09:56:08,0.8849541040291824,0.0041551748524666,0.0021237573123559,0.1417005518114202,0.3019141359797261,1
0,2020-08-20 09:56:36,0.93492100846342,0.0067443727987072,0.0060725951924691,0.16836568259085,0.2857305039239534,1
0,2020-08-20 09:56:57,0.8397316055304993,0.003772248072267,0.0051042374675701,0.126124680306169,0.2789182509026222,1
0,2020-08-20 09:57:01,0.8653006252468758,0.0042652318480385,0.0026287061149243,0.1955824773900758,0.3079858304261668,1
0,2020-08-20 09:57:04,0.8658417706049986,0.0036362098177029,0.0036523383103311,0.169002795497269,0.2960663144454779,1
0,2020-08-20 09:57:10,0.8623205273784986,0.0056154012516828,0.0063585718326535,0.1379459379010884,0.2823715587373002,1
0,2020-08-20 09:57:45,0.8598781489186675,0.0042628303392227,0.0033006027627678,0.173709232912346,0.2990592023745049,1
0,2020-08-20 09:57:51,0.8514909382548113,0.0041472564432642,0.0042558211952127,0.181360004234107,0.285360228817044,1
0,2020-08-20 09:58:01,0.8251465842958696,0.0025549518497379,0.004194093878948,0.1882404421892792,0.2918402847218364,1
0,2020-08-20 09:58:07,0.8229515962987416,0.0079768967319859,0.0048301692761832,0.1638057523642128,0.2859600780747008,1
0,2020-08-20 09:58:27,0.8908678176675457,0.0062323236227155,0.0014662805441031,0.2049229995405882,0.3154778245309264,1
0,2020-08-20 09:58:45,0.810183555765013,0.0028231420512625,0.004251785777522,0.1815206592738101,0.2852940058013669,1
0,2020-08-20 09:59:00,0.8911575051663116,0.0056530876077903,0.003726468212901,0.2012237427300957,0.3045477092686131,1
0,2020-08-20 09:59:12,0.8350851102913714,0.0032040571751656,0.0052911987916802,0.2008357701363902,0.2936827201392449,1
0,2020-08-20 09:59:25,0.8881642980865003,0.0070892450655996,0.0052131241961863,0.1347090050165285,0.2958719599030291,1
0,2020-08-20 09:59:30,0.8978792146320964,0.0018931668355551,0.0030220154889353,0.0838393570324314,0.3027252170780036,1
0,2020-08-20 09:59:47,0.8133998308461383,0.0044318168720845,0.0068392843963128,0.2576140263343563,0.2699020914135004,1
0,2020-08-20 09:59:51,0.8270886820425338,0.0048569276852489,0.004493857173051,0.1063665171328394,0.2970052282826668,1
0,2020-08-20 10:00:04,0.868719955222995,0.0030557706164844,0.0050217524884932,0.2076736122831787,0.2796707798615968,1
0,2020-08-20 10:00:43,0.8603314689701098,0.0036235495642157,0.0044540126382457,0.169749595572198,0.2992856549539762,1
0,2020-08-20 10:01:25,0.8861636153338236,0.010053529228739,0.003598298965965,0.1235680064573211,0.2873792979096303,1
0,2020-08-20 10:01:36,0.8330270526757039,0.0088245171826928,0.0060529524667908,0.2060879322592265,0.2781201564252722,1
0,2020-08-20 10:02:19,0.7934443321048689,0.0029341089656988,0.0041909844135746,0.1761389625210459,0.2936650246265924,1
0,2020-08-20 10:03:09,0.852478834737964,0.0038545363588732,0.0051380413293553,0.04825134566683,0.2920231177033341,1
0,2020-08-20 10:03:31,0.8169431729065773,0.0055504359656185,0.0035345030468049,0.1732833341483784,0.3021273503806354,1
0,2020-08-20 10:04:42,0.8611483230694947,0.0078666050373237,0.0020099684059921,0.1453279526260495,0.3207670205813709,1
0,2020-08-20 10:04:49,0.8261455966248892,0.0041015639589078,0.0041035447766447,0.0718909399841258,0.303736264603225,1
0,2020-08-20 10:04:52,0.8357912325852291,0.0034903825015601,0.0043439321024636,0.1050440565142806,0.2857761278702378,1
0,2020-08-20 10:05:09,0.872861633253134,0.0041826656167387,0.0044598868085414,0.1930590568443935,0.3000714618299439,1
0,2020-08-20 10:05:27,0.8664814386482447,0.003769664974065,0.004202953151523,0.133444894885211,0.2963484084316536,1
0,2020-08-20 10:05:40,0.9119726989177446,0.0073932798415026,0.0048341253902552,0.1346727371004013,0.3084543312351258,1
0,2020-08-20 10:05:42,0.8846857435422383,0.0075437960697242,0.003403250929538,0.183184668886582,0.3001769388629315,1
0,2020-08-20 10:06:29,0.8171071158983725,0.0048405425114246,0.004140071467543,0.2231224521113775,0.2973588447642419,1
0,2020-08-20 10:06:33,0.8380425277785178,0.0039216998945542,0.0062552172146111,0.2268366977608239,0.2842894884945927,1
0,2020-08-20 10:06:38,0.8688042672356847,0.0030128170744666,0.0034433236437714,0.1191958930612121,0.2984934354462749,1
0,2020-08-20 10:06:45,0.9136679090888256,0.0028401001684315,0.0044877974200675,0.2546634566400784,0.2948815733957708,1
0,2020-08-20 10:06:52,0.8304866710454933,0.0071665795476603,0.0062679913473852,0.1132463826772229,0.2730866888295944,1
0,2020-08-20 10:06:57,0.8396009801157074,0.0055482709276306,0.0034071969023777,0.1179063824246509,0.2915276163987419,1
0,2020-08-20 10:07:01,0.8384453934009302,0.0028291071722643,0.0032852102898426,0.1529332586485846,0.3025328366166925,1
0,2020-08-20 10:07:06,0.8300299468273796,0.0032771516422955,0.0047225974949184,0.1830289023817458,0.3024147387233264,1
0,2020-08-20 10:07:54,0.8279096708871279,0.0034804922410662,0.0043811243564341,0.164391478108907,0.2896723972631207,1
0,2020-08-20 10:07:56,0.9052334114820392,0.0045162443219974,0.0049203972919893,0.0991103911574343,0.3019551781041637,1
0,2020-08-20 10:07:56,0.8371085870641508,0.004512733780927,0.0048049455024075,0.1523999209592269,0.3006308222548217,1
0,2020-08-20 10:07:57,0.795805063824369,0.0030514371582949,0.0050907738523788,0.1423732892022309,0.296579001533037,1
0,2020-08-20 10:08:00,0.8774406884077647,0.0041715925605056,0.0039313672407699,0.0945718406145769,0.2937155157258857,1
0,2020-08-20 10:08:20,0.8840724576778315,0.0032603986863671,0.0042932330238228,0.1597817300305012,0.2996179437330137,1
0,2020-08-20 10:08:33,0.8636429651960483,0.0050722227771778,0.0031813996379209,0.0958822345135043,0.3133265349141779,1
0,2020-08-20 10:08:36,0.930597676582737,0.0026492637985402,0.0025599973171117,0.1030716894003991,0.3125866602609103,1
0,2020-08-20 10:08:39,0.8575390002320976,0.0040267618422671,0.0055337886048005,0.1524657119479177,0.2894242373381207,1
0,2020-08-20 10:08:45,0.8405291795863692,0.0042626045797406,0.0053807258492256,0.2754572720487072,0.2858976221004373,1
0,2020-08-20 10:08:48,0.8044128976560465,0.007916748503683,0.0052324491214894,0.1328556398275003,0.2888346570908749,1
0,2020-08-20 10:09:06,0.8574511142206676,0.0055187324106535,0.0035178470595305,0.1200312623646593,0.2969316506711094,1
0,2020-08-20 10:09:15,0.8474512598967214,0.0075916440560245,0.0029770105761333,0.2145487166484222,0.3092515315398272,1
0,2020-08-20 10:09:19,0.8220581133960593,0.0034585136215572,0.0058605528246646,0.2207529509193429,0.2954728031733095,1
0,2020-08-20 10:09:22,0.8828347391854561,0.0059110458873185,0.0035248219262616,0.1705037149019132,0.3053875781760537,1
0,2020-08-20 10:09:48,0.8507203467909482,0.0075533534528527,0.0030014704076398,0.093654549678541,0.3045802198305001,1
0,2020-08-20 10:10:09,0.9029097579800492,0.0036477984710877,0.0050284474460118,0.2902522314298847,0.2983023982074675,1
0,2020-08-20 10:10:12,0.8404799004231569,0.0046472736716604,0.0037177138266546,0.2110870549724858,0.3013184796415202,1
0,2020-08-20 10:10:17,0.9032350315435972,0.0127811240770351,0.0024377665023925,0.2101630437138619,0.3104905555934483,1
0,2020-08-20 10:10:19,0.809044119987875,0.0030093385287725,0.0061257345734574,0.2536262407177862,0.2847895157921677,1
0,2020-08-20 10:10:39,0.9009906880298606,0.003054746903412,0.0040060378016438,0.1879695461589353,0.3074060160917707,1
0,2020-08-20 10:10:44,0.8460218512400111,0.0048402283082817,0.0043964486141205,0.1584996460893583,0.3028989341030416,1
0,2020-08-20 10:10:48,0.8501180142877305,0.0037361814694359,0.0050442097332711,0.1978695331580047,0.2866141709856016,1
0,2020-08-20 10:10:59,0.8888242577280785,0.0079342184929231,0.0013289093172688,0.1584517195800749,0.3163370787074334,1
0,2020-08-20 10:11:10,0.91392579549383,0.0055591852065481,0.0031096422753923,0.105177507797844,0.3114869444287831,1
0,2020-08-20 10:11:14,0.7913302039494807,0.0083986365956351,0.0038221936639168,0.1463574751576932,0.2994901932721215,1
0,2020-08-20 10:11:22,0.8762846577129639,0.0051989727321727,0.0039503032632133,0.1282676539119417,0.2990925368396049,1
0,2020-08-20 10:11:32,0.8675153340447223,0.0036615779970789,0.0057573826930271,0.1858529982919806,0.2895741903659613,1
0,2020-08-20 10:11:34,0.8548045949557509,0.0036355763675346,0.0041821216730855,0.2036847782525005,0.2987032295364423,1
0,2020-08-20 10:11:40,0.919388929369824,0.0038487127245821,0.005045019959224,0.1053687819870891,0.3085354064193528,1
0,2020-08-20 10:11:53,0.8323454757993568,0.0035941095756372,0.0038794572343776,0.0554715554965123,0.3113942919682637,1
0,2020-08-20 10:12:01,0.905357839978926,0.0039095785607527,0.0087754953736569,0.1481573591802298,0.2807360616658662,1
0,2020-08-20 10:12:18,0.8829696030794912,0.0036937949004259,0.0033422367685113,0.0636353401781213,0.3070536432451542,1
0,2020-08-20 10:12:21,0.891035336227166,0.0033748590759999,0.0050365748162803,0.2043893401709216,0.3060182778326235,1
0,2020-08-20 10:13:06,0.9248847805543488,0.0021599170991793,0.0034026620537052,0.17455274768543,0.3145810703766973,1
0,2020-08-20 10:13:20,0.8786600670036908,0.0107375237376084,0.0035947025401088,0.2114178294994589,0.3142633325756863,1
0,2020-08-20 10:13:36,0.8740195667619728,0.0023671375138953,0.0027758960581869,0.1446956698669042,0.3010655432262462,1
0,2020-08-20 10:13:37,0.8789406263425423,0.0033418697104187,0.0022454956445762,0.1158149268933413,0.3290383756289679,1
0,2020-08-20 10:13:43,0.8771844869939974,0.0059982460685164,0.0047116907130497,0.1494780459644031,0.3098336623282365,1
0,2020-08-20 10:13:46,0.8693222158701278,0.00479464850834,0.0043741624773326,0.1143276254088884,0.3060228592569048,1
0,2020-08-20 10:13:51,0.8626166456561312,0.003751136609397,0.0032366159250756,0.1148592289997074,0.29886809822103,1
