sent_time	Unnamed: 0	Unnamed: 0.1	sender_id	Code Contribution	Knowledge Sharing	Patch Posting	Progress Control	Acknowledgement and Response	Composite Index	Rank	Status	comb_2	comb_3	is_triage	is_bug_fix	is_controversial
2020-08-20 12:00:00+00:00	22817.0	22817.0	0.0	0.2829309010836605	0.0008930084038196	0.0007186170892426	0.0256238017864544	0.0284222086539411	0.3385885370171184	22818.0	Below	3.0	5.0	0	0	1
2020-08-20 12:05:00+00:00	24640.0	24640.0	0.0	0.2605214004605135	0.0014077528696507	0.0004839837812709	0.0178792428262429	0.0279478429315918	0.3082402228692701	24641.0	Below	3.0	5.0	0	0	1
2020-08-20 12:10:00+00:00	23806.0	23806.0	0.0	0.2606199163353898	0.0022553411193581	0.0007976191761823	0.0345602966900346	0.0278294718612194	0.3260626451821845	23807.0	Below	2.0	5.0	0	0	1
2020-08-20 12:15:00+00:00	24247.0	24247.0	0.0	0.2675496723904135	0.0009900116945527	0.0008184348528246	0.0225023041323193	0.0269825524737227	0.3188429755438328	24248.0	Below	3.0	5.0	0	0	1
2020-08-20 12:20:00+00:00	21647.0	21647.0	10.0	0.2561465381560293	0.0508370234298157	0.0006322706320016	0.0293067883817485	0.0199601579515496	0.356882778551145	21648.0	Below	0.0	1.0	0	0	0
2020-08-20 12:25:00+00:00	23803.0	23803.0	0.0	0.2650074483136377	0.0018679356625905	0.0010862690223748	0.0303595390478484	0.0277712895955956	0.3260924816420472	23804.0	Below	2.0	5.0	0	0	1
2020-08-20 12:30:00+00:00	23555.0	23555.0	0.0	0.2765225504593595	0.0011920475030791	0.0008732658715575	0.0226099033944841	0.0282936015078793	0.3294913687363596	23556.0	Below	3.0	5.0	0	0	1
2020-08-20 12:35:00+00:00	22807.0	22807.0	0.0	0.2716180166152532	0.0009888306130911	0.0007940472248489	0.03663579321472	0.028698532691915	0.3387352203598284	22808.0	Below	2.0	5.0	0	0	1
2020-08-20 12:40:00+00:00	23371.0	23371.0	0.0	0.2766139208201681	0.0014739904388732	0.0008926279735131	0.0239893921679639	0.0286542130466011	0.3316241444471197	23372.0	Below	3.0	5.0	0	0	1
2020-08-20 12:45:00+00:00	22562.0	22562.0	0.0	0.2694947390906732	0.0012408406390635	0.0009054690904149	0.0409073252245375	0.0295486084414046	0.3420969824860939	22563.0	Below	2.0	5.0	0	0	1
2020-08-20 12:50:00+00:00	23394.0	23394.0	0.0	0.2631620790356824	0.0019408022599277	0.0011177773657364	0.0363015274674433	0.0287981733902331	0.3313203595190229	23395.0	Below	2.0	5.0	0	0	1
2020-08-20 12:55:00+00:00	24709.0	24709.0	14.0	0.2628311850333115	0.0015415488227415	0.0007875598897819	0.020516436766485	0.0188884521483908	0.3045651826607109	24710.0	Below	2.0	5.0	0	0	1
2020-08-20 13:00:00+00:00	22078.0	22078.0	0.0	0.2799642298999433	0.0015401699907155	0.0007517266525296	0.0370185130041186	0.0301156483718514	0.3493902879191586	22079.0	Below	2.0	5.0	0	0	1
2020-08-20 13:05:00+00:00	23767.0	23767.0	19.0	0.2666963091544815	0.0007189720010451	0.001047305766526	0.0363049252733278	0.0218305013094779	0.3265980135048587	23768.0	Below	2.0	5.0	0	0	1
2020-08-20 13:10:00+00:00	23207.0	23207.0	0.0	0.2696703305310894	0.001433375014941	0.0011650041895663	0.0330365708037255	0.0287637846039776	0.3340690651432999	23208.0	Below	2.0	5.0	0	0	1
2020-08-20 13:15:00+00:00	23819.0	23819.0	0.0	0.2645562023909417	0.0012444851720322	0.0008004538148367	0.0293904448514792	0.0299660294461659	0.325957615675456	23820.0	Below	3.0	5.0	0	0	1
2020-08-20 13:20:00+00:00	22544.0	22544.0	0.0	0.2783714604454285	0.0010114323516899	0.0010255148887801	0.0308719610227249	0.0309083681851457	0.3421887368937694	22545.0	Below	3.0	5.0	0	0	1
2020-08-20 13:25:00+00:00	24622.0	24622.0	0.0	0.2529283785968641	0.0008939700596296	0.0007860951048141	0.0239498583679961	0.0304325604559138	0.3089908625852179	24623.0	Below	3.0	5.0	0	0	1
2020-08-20 13:35:00+00:00	22894.0	22894.0	27.0	0.2835923830821953	0.0023948911757859	0.0004986722519771	0.0310115458638582	0.0200925569429998	0.3375900493168166	22895.0	Below	2.0	5.0	0	0	1
2020-08-20 13:40:00+00:00	23439.0	23439.0	27.0	0.2788912402140058	0.0016922533268402	0.0005314472702941	0.0257677323186183	0.0239794741346575	0.3308621472644161	23440.0	Below	2.0	5.0	0	0	1
2020-08-20 13:45:00+00:00	24795.0	24795.0	29.0	0.2538931313848456	0.0008016095175688	0.0008193954861146	0.0212830655452005	0.0196645407117127	0.2964617426454423	24796.0	Below	2.0	5.0	0	0	1
2020-08-20 13:50:00+00:00	24582.0	24582.0	20.0	0.2575103121571567	0.0003823368931996	0.0010539700166397	0.0297647730640699	0.0219133931131929	0.3106247852442589	24583.0	Below	2.0	5.0	0	0	1
2020-08-20 14:05:00+00:00	23272.0	23272.0	33.0	0.2878170381441612	0.0027969499346057	0.000359387247058	0.0247541115567413	0.0174809155007637	0.3332084023833302	23273.0	Below	2.0	5.0	0	0	1
2020-08-20 14:10:00+00:00	23705.0	23705.0	35.0	0.2763370545246527	0.0020477728743653	0.0006461109461199	0.0288029992479835	0.0196249036117223	0.327458841204844	23706.0	Below	2.0	5.0	0	0	1
2020-08-20 14:15:00+00:00	23720.0	23720.0	35.0	0.2797735233291072	0.0029516186563835	0.0006271623558337	0.0253057500074968	0.0185459788785781	0.3272040332273995	23721.0	Below	2.0	5.0	0	0	1
2020-08-20 14:20:00+00:00	23471.0	23471.0	7.0	0.2799151334455489	0.0010973563753208	0.0011538771260333	0.0296406705166256	0.0186935819945242	0.330500619458053	23472.0	Below	2.0	5.0	0	0	1
2020-08-20 14:35:00+00:00	24691.0	24691.0	38.0	0.2545900682317434	0.0012891014493907	0.0009673521881501	0.0254706897655184	0.0232914546787048	0.3056086663135077	24692.0	Below	2.0	5.0	0	0	1
2020-08-20 14:40:00+00:00	27335.0	27335.0	39.0	0.0297761791097629	0.002397420976176	0.0010574138912617	0.0352283658012715	0.0172446400012929	0.0857040197797652	27336.0	Below	2.0	5.0	0	0	1
2020-08-20 14:45:00+00:00	24683.0	24683.0	40.0	0.2502989483936143	0.0023968505386337	0.0016948142071428	0.0318795342167782	0.0197672046980196	0.3060373520541888	24684.0	Below	2.0	5.0	0	0	1
2020-08-20 14:50:00+00:00	27337.0	27337.0	39.0	0.0414895933593017	0.0043075964096806	0.0011146489505508	0.0226198052245722	0.0157201606310991	0.0852518045752046	27338.0	Below	2.0	5.0	0	0	1
2020-08-20 15:00:00+00:00	27367.0	27367.0	44.0	0.0350155569166149	0.0016928409947662	0.0012003832775226	0.0262580443179813	0.0157571770751099	0.0799240025819952	27368.0	Below	2.0	5.0	0	0	1
2020-08-20 15:10:00+00:00	27355.0	27355.0	39.0	0.0245720982542854	0.0095480691117041	0.0013697056885624	0.0311304272433303	0.0148242015894023	0.0814445018872847	27356.0	Below	2.0	5.0	0	0	1
2020-08-20 15:15:00+00:00	21965.0	21965.0	47.0	0.2945603412739994	0.0008093103418413	0.000650862628682	0.0382551601677086	0.0170218991466393	0.3512975735588708	21966.0	Below	2.0	5.0	0	0	1
2020-08-20 15:20:00+00:00	22961.0	22961.0	46.0	0.2798164987304022	0.004182144457621	0.0013607905785698	0.0343415381199051	0.0170987086541292	0.3367996805406275	22962.0	Below	2.0	5.0	0	0	1
2020-08-20 15:35:00+00:00	23511.0	23511.0	49.0	0.276903000306595	0.0011254025216849	0.0014584781974993	0.0336679327692623	0.0169121580203505	0.3300669718153923	23512.0	Below	2.0	5.0	0	0	1
2020-08-20 15:55:00+00:00	22690.0	22690.0	51.0	0.2973366275784913	0.0019784422959283	0.0012726516262518	0.0218123154510295	0.0180656101033307	0.3404656470550318	22691.0	Below	2.0	5.0	0	0	1
2020-08-20 16:00:00+00:00	23893.0	23893.0	52.0	0.2522527091997766	0.0014301847506331	0.0010477206976471	0.0504077522156414	0.019803581567833	0.3249419484315313	23894.0	Below	2.0	5.0	0	0	1
2020-08-20 16:05:00+00:00	23571.0	23571.0	54.0	0.2628564445287798	0.0009247679426952	0.0013705693278228	0.0409930619138478	0.0231476947387165	0.3292925384518622	23572.0	Below	2.0	5.0	0	0	1
2020-08-20 16:10:00+00:00	27404.0	27404.0	39.0	0.0309629540293006	0.0029457603722592	0.0009791461035074	0.0144054844977691	0.0177414141175665	0.067034759120403	27405.0	Below	3.0	5.0	0	0	1
2020-08-20 16:15:00+00:00	24647.0	24647.0	56.0	0.2594242615136893	0.002246922216954	0.0012539201017368	0.0226736529028552	0.0222831668477713	0.3078819235830068	24648.0	Below	2.0	5.0	0	0	1
2020-08-20 16:20:00+00:00	24557.0	24557.0	35.0	0.2568486858510165	0.0026105685332294	0.0014765454390506	0.0282466434111057	0.0220954964848937	0.3112779397192962	24558.0	Below	2.0	5.0	0	0	1
2020-08-20 16:30:00+00:00	22651.0	22651.0	59.0	0.2759631058194868	0.0021612801446535	0.0017973030993701	0.0448209201553823	0.0161830607762164	0.3409256699951093	22652.0	Below	2.0	5.0	0	0	1
2020-08-20 16:40:00+00:00	24474.0	24474.0	60.0	0.2665669496488583	0.0022888194024541	0.0013709853510495	0.0263543153898571	0.0171951560713349	0.313776225863554	24475.0	Below	2.0	5.0	0	0	1
2020-08-20 16:45:00+00:00	27374.0	27374.0	61.0	0.0312564459580344	0.0008236628374121	0.0014292744981748	0.0277012364188802	0.0159193737778772	0.0771299934903789	27375.0	Below	2.0	5.0	0	0	1
2020-08-20 16:50:00+00:00	23336.0	23336.0	63.0	0.2752805377311152	0.0067672508045065	0.0014744630755004	0.0280914796459095	0.0204534747701913	0.3320672060272231	23337.0	Below	2.0	5.0	0	0	1
2020-08-20 17:00:00+00:00	22324.0	22324.0	47.0	0.2766303023951057	0.0017234787615274	0.0010060252987759	0.0457111389515501	0.0200448207361671	0.3451157661431263	22325.0	Below	2.0	5.0	0	0	1
2020-08-20 17:05:00+00:00	23688.0	23688.0	58.0	0.2755224296567013	0.0006613952803363	0.0017902644878506	0.0282503073723729	0.0215837678146081	0.3278081646118694	23689.0	Below	2.0	5.0	0	0	1
2020-08-20 17:10:00+00:00	23926.0	23926.0	58.0	0.2716483366992703	0.0022297158869775	0.0012237551748827	0.0268345445285337	0.0225198239733178	0.3244561762629822	23927.0	Below	2.0	5.0	0	0	1
2020-08-20 17:15:00+00:00	22024.0	22024.0	66.0	0.2849905129724337	0.0009438552535005	0.0015744912071701	0.0401759476865389	0.0227173317269922	0.3504021388466356	22025.0	Below	2.0	5.0	0	0	1
2020-08-20 17:20:00+00:00	23152.0	23152.0	68.0	0.2803664670290531	0.0004424966516615	0.0019551440678878	0.0316994615893734	0.020170022504938	0.3346335918429139	23153.0	Below	2.0	5.0	0	0	1
2020-08-20 17:25:00+00:00	24015.0	24015.0	69.0	0.274135110323387	0.000951716657094	0.0011213354557269	0.0230641436774222	0.0235952328229295	0.3228675389365597	24016.0	Below	3.0	5.0	0	0	1
2020-08-20 17:30:00+00:00	27294.0	27294.0	70.0	0.0504924997636443	0.0026529422262425	0.0014852138392049	0.020826105736515	0.0159172259247737	0.0913739874903807	27295.0	Below	2.0	5.0	0	0	1
2020-08-20 17:45:00+00:00	24826.0	24826.0	72.0	0.2566299060891684	0.0017585917639239	0.0015599975223271	0.0152412353643041	0.0169626754507474	0.2921524061904712	24827.0	Below	3.0	5.0	0	0	1
2020-08-20 17:50:00+00:00	22836.0	22836.0	48.0	0.278128371119107	0.0006251115327298	0.0009642622131832	0.0354836236627631	0.0231724534494503	0.3383738219772336	22837.0	Below	2.0	5.0	0	0	1
2020-08-20 18:00:00+00:00	24424.0	24424.0	76.0	0.2735224698313964	0.0007179031320087	0.0011615399280692	0.0204663378457315	0.0190456556151889	0.3149139063523949	24425.0	Below	2.0	5.0	0	0	1
2020-08-20 18:05:00+00:00	23173.0	23173.0	67.0	0.2859231165366132	0.0008435630644164	0.0014150834999568	0.0230255634066852	0.0231583416863049	0.3343656681939767	23174.0	Below	3.0	5.0	0	0	1
2020-08-20 18:10:00+00:00	23685.0	23685.0	69.0	0.288746320139919	0.0019585334563311	0.0013031390988643	0.0123412471709647	0.0234972600525488	0.3278464999186281	23686.0	Below	3.0	5.0	0	0	1
2020-08-20 18:15:00+00:00	16577.0	16577.0	69.0	0.2756121709769384	0.0014137814802752	0.0012463063120637	0.1235891367092122	0.016097173936481	0.4179585694149708	16578.0	Below	2.0	5.0	0	0	1
2020-08-20 18:20:00+00:00	21811.0	21811.0	78.0	0.2975710900241328	0.0004083306452615	0.001204755439162	0.0355206326388125	0.0193468498656628	0.3540516586130317	21812.0	Below	2.0	5.0	0	0	1
2020-08-20 18:25:00+00:00	23414.0	23414.0	65.0	0.2730582976929258	0.0029483919571451	0.0008059543409815	0.0343589608572405	0.0199317066288417	0.3311033114771348	23415.0	Below	2.0	5.0	0	0	1
2020-08-20 18:35:00+00:00	27268.0	27268.0	80.0	0.052324550185205	0.0007322478733025	0.0009512434936516	0.0218000633651638	0.018307138467651	0.094115243384974	27269.0	Below	2.0	5.0	0	0	1
2020-08-20 18:40:00+00:00	24668.0	24668.0	82.0	0.2675282274231008	0.0083632547757785	0.0016268966499919	0.0112783527419232	0.0180187259684409	0.3068154575592354	24669.0	Below	3.0	5.0	0	0	1
2020-08-20 18:45:00+00:00	27200.0	27200.0	81.0	0.0508261176516908	0.0099273065403761	0.0018752736778198	0.0208811367286345	0.0179156011682166	0.1014254357667381	27201.0	Below	2.0	5.0	0	0	1
2020-08-20 18:55:00+00:00	24796.0	24796.0	83.0	0.2477553138876137	0.0039566387139399	0.0014936393157951	0.0249460770044399	0.0181732257853276	0.2963248947071165	24797.0	Below	2.0	5.0	0	0	1
2020-08-20 19:00:00+00:00	24673.0	24673.0	69.0	0.274134694790172	0.0007891575231719	0.0017019962081183	0.0115618494893232	0.0183368664518303	0.3065245644626159	24674.0	Below	3.0	5.0	0	0	1
2020-08-20 19:10:00+00:00	27351.0	27351.0	85.0	0.0314845005536264	0.0012216396339538	0.002105328291044	0.029157546975651	0.0184411353220856	0.0824101507763609	27352.0	Below	2.0	5.0	0	0	1
